source,target,edge_type,direction,context,source_id,source_url,evidence_note,admission_status
four_cohort_expression_signature,Solyc07g053540,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g014280,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g083400,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g088270,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g066260,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g089080,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g083070,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g067750,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g112760,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g080390,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g067030,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g054860,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g079050,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g108490,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g074030,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g107730,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g013340,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g088400,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g088100,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g082620,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g094700,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g064620,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g117300,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g075070,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g098600,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g038740,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g081790,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g007850,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g108730,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g071800,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g063150,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g096870,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc11g008630,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g062390,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g022900,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g118510,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g104850,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g055440,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g087840,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc09g011470,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g097770,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc11g018500,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g097290,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g024420,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g026240,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g042390,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g006470,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g072850,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g065670,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g077640,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g031860,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc09g066060,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g040640,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g054840,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g055400,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g118120,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g075490,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g058270,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g077790,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g018510,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g081600,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g099660,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g080680,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g063350,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc09g075810,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g055050,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g035580,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g107890,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g011960,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g051010,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc09g083390,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g069430,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc09g083190,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g051800,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g113350,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g012510,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g110000,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g113930,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g009190,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g010320,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g021680,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g061970,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g005960,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g006540,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g104900,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g092220,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g074110,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc05g011970,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g115640,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g108880,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g051120,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g047030,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g076220,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g080630,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g070890,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g070790,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g018780,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc01g108400,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g061560,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g041640,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g007890,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g078570,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc10g083670,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g070020,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g005110,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g048470,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g011450,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g065540,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g081940,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g012060,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g065280,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc07g056540,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc04g016330,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g053620,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g099430,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g006090,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc03g071570,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g009770,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc12g015850,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc02g084600,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc08g005610,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
four_cohort_expression_signature,Solyc06g035610,cross_cohort_expression_membership,not_regulatory,four_expression_sources_same_direction,this_project,,"Membership requires same direction in source A, confirmation source B, GSE267238, and GSE128739.",admitted
